PH,EC,TDS,ALK,TH,F,CL,NO3,SO4,CA,MG,qi_wi,EWQI,EWQI_CLASSIF
60.00000000000002,419.3333333333333,84.3,241.66666666666666,93.33333333333333,16.666666666666668,71.2,108.88888888888889,30.8,48.0,153.33333333333334,104.04988201808098,104.04988201808098,Unsuitable
82.66666666666669,789.3333333333334,158.7,208.33333333333334,113.33333333333333,59.333333333333336,198.8,28.88888888888889,82.4,64.0,180.0,162.1758384524915,162.1758384524915,Unsuitable
85.3333333333333,361.6666666666667,72.7,375.0,46.666666666666664,133.33333333333334,20.0,64.44444444444444,27.2,37.333333333333336,56.666666666666664,88.4653819709347,88.4653819709347,Very Poor
51.33333333333331,951.3333333333334,191.2,175.0,273.3333333333333,33.333333333333336,255.6,366.6666666666667,54.4,181.33333333333334,390.0,252.4436435663221,252.4436435663221,Unsuitable
66.66666666666667,244.66666666666666,49.2,166.66666666666666,76.66666666666667,20.666666666666668,42.8,40.0,2.0,37.333333333333336,130.0,67.70833270254172,67.70833270254172,Poor
36.66666666666666,1063.0,213.7,158.33333333333334,366.6666666666667,10.0,255.6,711.1111111111111,79.2,245.33333333333334,523.3333333333334,324.82113717179936,324.82113717179936,Unsuitable
85.3333333333333,494.6666666666667,99.4,375.0,60.0,43.333333333333336,31.2,91.11111111111111,74.0,16.0,120.0,109.56388444974505,109.56388444974505,Unsuitable
94.66666666666667,331.0,66.5,308.3333333333333,23.333333333333332,83.33333333333333,17.2,17.77777777777778,15.2,32.0,6.666666666666667,68.16177793669347,68.16177793669347,Poor
71.33333333333336,110.66666666666667,22.2,100.0,43.333333333333336,13.333333333333334,11.2,22.22222222222222,5.2,42.666666666666664,40.0,37.91839271878323,37.91839271878323,Good
47.99999999999998,874.3333333333334,175.7,258.3333333333333,140.0,46.666666666666664,232.8,66.66666666666667,50.4,42.666666666666664,276.6666666666667,179.9822778246698,179.9822778246698,Unsuitable
66.00000000000001,313.3333333333333,63.0,141.66666666666666,70.0,28.0,62.4,71.11111111111111,24.0,96.0,23.333333333333332,77.34488707813308,77.34488707813308,Very Poor
56.66666666666665,327.3333333333333,65.8,125.0,113.33333333333333,22.666666666666668,39.6,500.0,8.8,101.33333333333333,120.0,134.22451588419852,134.22451588419852,Unsuitable
60.00000000000002,595.0,119.6,341.6666666666667,93.33333333333333,42.666666666666664,79.6,255.55555555555554,35.2,53.333333333333336,146.66666666666666,143.5563243066594,143.5563243066594,Unsuitable
80.66666666666673,312.0,62.7,258.3333333333333,36.666666666666664,58.0,39.6,68.88888888888889,9.6,32.0,40.0,73.8929703735424,73.8929703735424,Poor
128.0,440.6666666666667,88.6,341.6666666666667,30.0,110.66666666666667,51.2,8.88888888888889,10.8,13.333333333333334,40.0,90.78532087988617,90.78532087988617,Very Poor
71.33333333333336,341.3333333333333,68.6,333.3333333333333,150.0,33.333333333333336,31.2,55.55555555555556,19.2,138.66666666666666,153.33333333333334,99.15976242874736,99.15976242874736,Very Poor
46.66666666666668,622.3333333333334,125.1,141.66666666666666,203.33333333333334,22.666666666666668,147.6,422.22222222222223,48.4,128.0,300.0,194.37859375211227,194.37859375211227,Unsuitable
85.3333333333333,1413.0,284.0,700.0,120.0,93.33333333333333,301.2,93.33333333333333,55.2,21.333333333333332,260.0,258.98728637230755,258.98728637230755,Unsuitable
85.3333333333333,1463.3333333333333,294.1,583.3333333333334,60.0,101.33333333333333,374.8,22.22222222222222,64.0,32.0,96.66666666666667,246.6774270154967,246.6774270154967,Unsuitable
149.33333333333334,805.6666666666666,161.9,850.0,93.33333333333333,96.66666666666667,34.0,155.55555555555554,4.0,32.0,180.0,172.2687433116547,172.2687433116547,Unsuitable
70.00000000000004,231.66666666666666,46.6,158.33333333333334,66.66666666666667,33.333333333333336,42.8,13.333333333333334,8.8,80.0,40.0,59.893988923092834,59.893988923092834,Poor
58.66666666666666,2367.6666666666665,475.9,258.3333333333333,433.3333333333333,116.0,497.2,35.55555555555556,745.2,213.33333333333334,730.0,506.72334178707865,506.72334178707865,Unsuitable
61.99999999999998,463.0,93.1,368.3333333333333,206.66666666666666,28.666666666666668,39.6,195.55555555555554,43.2,90.66666666666667,360.0,148.33159495858413,148.33159495858413,Unsuitable
76.66666666666669,558.3333333333334,112.2,508.3333333333333,220.0,53.333333333333336,42.4,111.11111111111111,38.4,85.33333333333333,400.0,158.32847287739682,158.32847287739682,Unsuitable
79.3333333333333,482.3333333333333,96.9,350.0,126.66666666666667,60.0,70.8,93.33333333333333,1.6,149.33333333333334,80.0,116.37909994510217,116.37909994510217,Unsuitable
58.66666666666666,199.33333333333334,40.1,191.66666666666666,113.33333333333333,13.333333333333334,17.2,11.11111111111111,34.4,101.33333333333333,120.0,65.57100889629977,65.57100889629977,Poor
72.66666666666666,480.6666666666667,96.6,441.6666666666667,130.0,6.666666666666667,54.0,40.0,10.0,96.0,166.66666666666666,110.42385545429829,110.42385545429829,Unsuitable
79.99999999999996,1354.3333333333333,272.2,833.3333333333334,316.6666666666667,92.0,269.6,80.0,16.8,266.6666666666667,360.0,285.6777558723816,285.6777558723816,Unsuitable
85.3333333333333,868.0,174.5,775.0,183.33333333333334,86.66666666666667,99.2,222.22222222222223,19.6,160.0,200.0,202.57115134171568,202.57115134171568,Unsuitable
55.333333333333336,569.6666666666666,114.5,358.3333333333333,186.66666666666666,29.333333333333332,88.0,80.0,42.8,250.66666666666666,73.33333333333333,135.6554223009358,135.6554223009358,Unsuitable
78.66666666666664,1288.0,258.9,425.0,283.3333333333333,55.333333333333336,326.0,71.11111111111111,156.8,186.66666666666666,400.0,284.01068349332206,284.01068349332206,Unsuitable
93.33333333333336,1526.6666666666667,306.9,625.0,216.66666666666666,146.66666666666669,312.0,22.22222222222222,179.6,133.33333333333334,320.0,298.87642179901064,298.87642179901064,Unsuitable
70.00000000000004,388.3333333333333,78.1,391.6666666666667,110.0,72.66666666666667,31.2,66.66666666666667,20.8,74.66666666666667,153.33333333333334,101.67577121637719,101.67577121637719,Unsuitable
98.00000000000004,495.6666666666667,99.6,475.0,50.0,182.66666666666666,54.0,48.888888888888886,2.0,42.666666666666664,40.0,107.842121060363,107.842121060363,Unsuitable
74.66666666666661,222.33333333333334,44.7,241.66666666666666,80.0,45.333333333333336,16.8,15.555555555555555,3.2,74.66666666666667,80.0,62.661646643258734,62.661646643258734,Poor
74.66666666666661,1073.3333333333333,215.7,375.0,233.33333333333334,43.333333333333336,213.2,186.66666666666666,86.0,160.0,86.66666666666667,219.43938446584994,219.43938446584994,Unsuitable
76.66666666666669,250.66666666666666,50.4,225.0,73.33333333333333,20.0,17.2,8.88888888888889,12.4,90.66666666666667,40.0,60.95214758905204,60.95214758905204,Poor
58.66666666666666,175.66666666666666,35.3,125.0,60.0,43.333333333333336,17.2,48.888888888888886,11.2,58.666666666666664,56.666666666666664,53.18321099401166,53.18321099401166,Poor
56.66666666666665,273.0,54.9,183.33333333333334,53.333333333333336,186.66666666666666,22.8,84.44444444444444,18.0,53.333333333333336,46.666666666666664,76.92819557846884,76.92819557846884,Very Poor
68.66666666666663,1120.6666666666667,225.3,266.6666666666667,333.3333333333333,90.0,369.2,84.44444444444444,14.0,320.0,323.3333333333333,263.0563398099669,263.0563398099669,Unsuitable
85.3333333333333,204.66666666666666,41.1,100.0,56.666666666666664,33.333333333333336,28.4,77.77777777777777,19.2,26.666666666666668,96.66666666666667,64.99237362547066,64.99237362547066,Poor
85.3333333333333,415.6666666666667,83.5,266.6666666666667,26.666666666666668,106.66666666666667,45.6,37.77777777777778,34.8,256.0,0.0,98.68147056241929,98.68147056241929,Very Poor
66.66666666666667,373.3333333333333,75.0,233.33333333333334,43.333333333333336,160.0,39.6,64.44444444444444,35.2,32.0,13.333333333333334,84.13339923002458,84.13339923002458,Very Poor
53.99999999999997,669.0,134.5,108.33333333333333,180.0,80.0,147.6,286.6666666666667,11.2,224.0,96.66666666666667,169.83622051672415,169.83622051672415,Unsuitable
85.3333333333333,585.0,117.6,300.0,33.333333333333336,50.0,79.6,195.55555555555554,50.4,26.666666666666668,40.0,124.90633217527498,124.90633217527498,Unsuitable
44.00000000000001,449.3333333333333,90.3,91.66666666666667,130.0,26.666666666666668,79.6,280.0,28.4,133.33333333333334,113.33333333333333,127.44104546739909,127.44104546739909,Unsuitable
60.66666666666668,881.3333333333334,177.1,316.6666666666667,250.0,20.0,241.2,13.333333333333334,44.4,186.66666666666666,320.0,198.02471428044683,198.02471428044683,Unsuitable
84.66666666666664,231.0,46.4,216.66666666666666,53.333333333333336,26.666666666666668,31.2,13.333333333333334,5.2,42.666666666666664,63.333333333333336,59.40291858316722,59.40291858316722,Poor
80.66666666666673,367.6666666666667,73.9,275.0,120.0,17.333333333333332,48.4,151.11111111111111,4.0,96.0,143.33333333333334,106.29002393832576,106.29002393832576,Unsuitable
58.66666666666666,276.0,55.5,241.66666666666666,110.0,4.666666666666667,25.6,6.666666666666667,26.0,112.0,96.66666666666667,71.63358976674175,71.63358976674175,Poor
69.33333333333327,333.3333333333333,67.0,300.0,110.0,7.333333333333333,25.6,111.11111111111111,28.0,117.33333333333333,86.66666666666667,92.38613485427128,92.38613485427128,Very Poor
79.99999999999996,584.6666666666666,117.5,483.3333333333333,146.66666666666666,60.0,76.4,66.66666666666667,6.4,128.0,160.0,134.41590289641502,134.41590289641502,Unsuitable
74.66666666666661,314.0,63.1,308.3333333333333,86.66666666666667,80.0,31.2,33.333333333333336,6.0,122.66666666666667,23.333333333333332,78.74843351476095,78.74843351476095,Very Poor
16.000000000000014,227.66666666666666,45.8,250.0,103.33333333333333,8.0,16.8,22.22222222222222,6.8,85.33333333333333,120.0,59.82849691886082,59.82849691886082,Poor
68.66666666666663,168.66666666666666,33.9,191.66666666666666,66.66666666666667,20.0,8.4,37.77777777777778,1.2,64.0,63.333333333333336,51.98459551428888,51.98459551428888,Poor
94.0,607.6666666666666,122.1,550.0,66.66666666666667,33.333333333333336,51.2,133.33333333333334,8.0,42.666666666666664,96.66666666666667,126.08801436640212,126.08801436640212,Unsuitable
73.33333333333331,410.6666666666667,82.5,291.6666666666667,73.33333333333333,100.0,62.4,102.22222222222223,20.8,37.333333333333336,120.0,103.80670233851001,103.80670233851001,Unsuitable
98.00000000000004,892.0,179.3,649.1666666666666,216.66666666666666,22.666666666666668,113.6,213.33333333333334,45.6,133.33333333333334,320.0,213.26958973533743,213.26958973533743,Unsuitable
71.33333333333336,218.66666666666666,44.0,216.66666666666666,66.66666666666667,20.0,17.2,22.22222222222222,0.0,80.0,40.0,56.03329992059594,56.03329992059594,Poor
67.99999999999997,1187.0,238.6,300.0,283.3333333333333,53.333333333333336,297.6,35.55555555555556,160.0,240.0,320.0,258.64429968486644,258.64429968486644,Unsuitable
66.66666666666667,811.6666666666666,163.1,391.6666666666667,216.66666666666666,31.333333333333332,198.4,108.88888888888889,32.0,160.0,280.0,191.6296064711887,191.6296064711887,Unsuitable
46.66666666666668,879.0,176.7,275.0,300.0,5.333333333333333,226.8,4.444444444444445,59.6,240.0,360.0,202.95650917959708,202.95650917959708,Unsuitable
75.33333333333339,286.6666666666667,57.6,325.0,96.66666666666667,30.0,20.0,11.11111111111111,14.0,74.66666666666667,120.0,75.70198763529466,75.70198763529466,Very Poor
62.66666666666669,757.0,152.2,416.6666666666667,166.66666666666666,100.0,141.6,111.11111111111111,45.2,106.66666666666667,240.0,174.21870705636547,174.21870705636547,Unsuitable
57.33333333333335,262.3333333333333,52.7,208.33333333333334,80.0,44.666666666666664,39.6,15.555555555555555,3.2,64.0,96.66666666666667,66.84265487064057,66.84265487064057,Poor
68.66666666666663,254.0,51.1,216.66666666666666,80.0,22.666666666666668,42.4,11.11111111111111,4.8,74.66666666666667,80.0,65.8743470889471,65.8743470889471,Poor
20.66666666666664,1837.3333333333333,369.3,123.33333333333333,816.6666666666666,66.66666666666667,609.6,17.77777777777778,211.6,880.0,640.0,465.51670691569234,465.51670691569234,Unsuitable
122.66666666666667,570.0,114.6,533.3333333333334,56.666666666666664,178.66666666666666,51.2,44.44444444444444,26.8,21.333333333333332,103.33333333333333,125.60278252444719,125.60278252444719,Unsuitable
67.99999999999997,626.6666666666666,126.0,725.0,136.66666666666666,73.33333333333334,14.0,33.333333333333336,4.0,58.666666666666664,240.0,132.23216501278586,132.23216501278586,Unsuitable
85.99999999999994,612.3333333333334,123.1,191.66666666666666,100.0,22.0,167.2,28.88888888888889,7.6,48.0,166.66666666666666,127.30590944083417,127.30590944083417,Unsuitable
71.33333333333336,366.6666666666667,73.7,308.3333333333333,93.33333333333333,33.333333333333336,48.4,11.11111111111111,5.6,48.0,153.33333333333334,85.96853194390762,85.96853194390762,Very Poor
111.33333333333333,1000.0,201.0,458.3333333333333,316.6666666666667,38.666666666666664,184.4,95.55555555555556,95.2,160.0,520.0,248.14185038262815,248.14185038262815,Unsuitable
72.66666666666666,266.6666666666667,53.6,300.0,63.333333333333336,45.333333333333336,14.0,6.666666666666667,2.4,42.666666666666664,86.66666666666667,63.64744546847902,63.64744546847902,Poor
51.33333333333331,286.6666666666667,57.6,266.6666666666667,96.66666666666667,53.333333333333336,22.8,77.77777777777777,1.6,69.33333333333333,126.66666666666667,79.3489824085422,79.3489824085422,Very Poor
54.666666666666686,187.33333333333334,37.7,191.66666666666666,63.333333333333336,26.666666666666668,17.2,57.77777777777778,2.4,90.66666666666667,16.666666666666668,53.6937748360671,53.6937748360671,Poor
85.3333333333333,1616.6666666666667,325.0,1000.0,73.33333333333333,293.33333333333337,346.4,24.444444444444443,26.4,74.66666666666667,63.333333333333336,278.0936462270693,278.0936462270693,Unsuitable
85.3333333333333,300.6666666666667,60.4,216.66666666666666,60.0,31.333333333333332,56.8,31.11111111111111,16.0,21.333333333333332,106.66666666666667,75.82146597765905,75.82146597765905,Very Poor
67.33333333333331,1820.3333333333333,365.9,266.6666666666667,400.0,37.333333333333336,554.0,26.666666666666668,147.6,160.0,730.0,385.73741882897616,385.73741882897616,Unsuitable
85.3333333333333,477.6666666666667,96.0,458.3333333333333,16.666666666666668,146.66666666666669,34.0,88.88888888888889,14.0,16.0,23.333333333333332,99.21391779232776,99.21391779232776,Very Poor
64.0,1403.0,282.0,200.0,160.0,72.0,488.4,8.88888888888889,51.2,64.0,293.3333333333333,264.6498337935704,264.6498337935704,Unsuitable
71.33333333333336,171.33333333333334,34.4,166.66666666666666,76.66666666666667,0.0,14.4,40.0,1.2,69.33333333333333,80.0,54.18033234993727,54.18033234993727,Poor
67.33333333333331,566.3333333333334,113.8,275.0,153.33333333333334,50.0,108.0,266.6666666666667,10.0,74.66666666666667,260.0,158.38037869766856,158.38037869766856,Unsuitable
78.0,248.0,49.8,225.0,83.33333333333333,18.666666666666668,22.8,44.44444444444444,11.6,128.0,50.0,69.90564607560127,69.90564607560127,Poor
63.33333333333334,662.3333333333334,133.1,158.33333333333334,200.0,36.66666666666667,162.0,155.55555555555554,63.2,128.0,293.3333333333333,172.831331617853,172.831331617853,Unsuitable
79.3333333333333,1418.6666666666667,285.2,333.3333333333333,133.33333333333334,25.333333333333332,363.6,666.6666666666666,44.0,42.666666666666664,260.0,322.3308043090911,322.3308043090911,Unsuitable
113.3333333333333,398.3333333333333,80.1,250.0,23.333333333333332,80.0,56.8,15.555555555555555,32.4,16.0,33.333333333333336,83.5268844188121,83.5268844188121,Very Poor
85.3333333333333,98.66666666666667,19.8,100.0,40.0,23.333333333333332,8.4,6.666666666666667,6.4,32.0,50.0,37.151987839019725,37.151987839019725,Good
74.66666666666661,222.33333333333334,44.7,191.66666666666666,36.666666666666664,36.0,25.6,8.88888888888889,0.4,21.333333333333332,56.666666666666664,51.9829956476762,51.9829956476762,Poor
85.3333333333333,996.6666666666666,200.3,583.3333333333334,53.333333333333336,82.0,216.0,82.22222222222223,1.2,53.333333333333336,50.0,177.16164089202334,177.16164089202334,Unsuitable
66.00000000000001,390.3333333333333,78.5,225.0,133.33333333333334,18.666666666666668,59.6,211.11111111111111,19.6,64.0,226.66666666666666,121.268816711343,121.268816711343,Unsuitable
84.66666666666664,383.3333333333333,77.1,325.0,36.666666666666664,50.0,45.6,44.44444444444444,10.8,32.0,40.0,80.38600029504472,80.38600029504472,Very Poor
64.0,307.0,61.7,250.0,63.333333333333336,43.333333333333336,31.2,80.0,6.8,42.666666666666664,90.0,76.5607870103204,76.5607870103204,Very Poor
85.3333333333333,709.6666666666666,142.6,666.6666666666666,40.0,181.33333333333334,79.6,26.666666666666668,11.6,32.0,50.0,132.42193090530884,132.42193090530884,Unsuitable
73.99999999999996,381.6666666666667,76.7,325.0,150.0,50.0,45.6,66.66666666666667,14.8,181.33333333333334,90.0,104.59201268558998,104.59201268558998,Unsuitable
75.33333333333339,185.0,37.2,183.33333333333334,73.33333333333333,23.333333333333332,17.2,33.333333333333336,1.6,37.333333333333336,120.0,58.527607984886245,58.527607984886245,Poor
75.33333333333339,786.0,158.0,416.6666666666667,313.3333333333333,20.666666666666668,142.0,84.44444444444444,74.8,245.33333333333334,390.0,206.42165805707467,206.42165805707467,Unsuitable
67.99999999999997,438.0,88.0,191.66666666666666,163.33333333333334,25.333333333333332,99.6,146.66666666666666,30.0,42.666666666666664,293.3333333333333,130.93039687993644,130.93039687993644,Unsuitable
80.66666666666673,684.0,137.5,50.0,226.66666666666666,10.0,264.0,142.22222222222223,39.6,234.66666666666666,186.66666666666666,183.27734237728495,183.27734237728495,Unsuitable
22.000000000000004,3643.3333333333335,732.3,133.33333333333334,1483.3333333333333,64.66666666666667,1235.6,1277.7777777777778,149.6,720.0,2513.3333333333335,1057.172305932146,1057.172305932146,Unsuitable
80.66666666666673,97.66666666666667,19.6,83.33333333333333,33.333333333333336,22.0,11.2,15.555555555555555,1.2,37.333333333333336,23.333333333333332,34.37435061457077,34.37435061457077,Good
77.33333333333334,499.3333333333333,100.4,416.6666666666667,216.66666666666666,13.333333333333334,68.0,68.88888888888889,10.4,21.333333333333332,493.3333333333333,146.41219266006487,146.41219266006487,Unsuitable
78.66666666666664,181.66666666666666,36.5,108.33333333333333,33.333333333333336,37.99999999999999,31.2,13.333333333333334,10.0,32.0,33.333333333333336,47.582878861119134,47.582878861119134,Good
85.3333333333333,252.0,50.7,191.66666666666666,86.66666666666667,36.0,31.2,73.33333333333333,9.6,26.666666666666668,170.0,79.17374985874739,79.17374985874739,Very Poor
64.66666666666664,432.3333333333333,86.9,333.3333333333333,123.33333333333333,22.0,68.4,6.666666666666667,6.0,101.33333333333333,146.66666666666666,98.69228746943021,98.69228746943021,Very Poor
71.33333333333336,250.66666666666666,50.4,258.3333333333333,76.66666666666667,0.0,17.2,68.88888888888889,2.8,58.666666666666664,96.66666666666667,68.6991692758054,68.6991692758054,Poor
72.66666666666666,344.3333333333333,69.2,350.0,96.66666666666667,26.666666666666668,25.6,26.666666666666668,4.4,74.66666666666667,120.0,82.60372131211743,82.60372131211743,Very Poor
76.00000000000004,433.0,87.0,383.3333333333333,76.66666666666667,43.333333333333336,48.4,6.666666666666667,5.6,32.0,96.66666666666667,87.8564910033341,87.8564910033341,Very Poor
47.333333333333336,556.3333333333334,111.8,350.0,170.0,46.666666666666664,105.2,88.88888888888889,9.2,80.0,293.3333333333333,139.30066978862422,139.30066978862422,Unsuitable
85.3333333333333,1181.6666666666667,237.5,383.3333333333333,120.0,26.666666666666668,335.2,0.0,31.6,53.333333333333336,210.0,213.6969225490311,213.6969225490311,Unsuitable
79.3333333333333,1337.0,268.7,325.0,240.0,13.333333333333334,374.8,388.8888888888889,44.8,74.66666666666667,46.666666666666664,274.7493971445526,274.7493971445526,Unsuitable
36.0,4776.666666666667,960.1,91.66666666666667,1416.6666666666667,13.333333333333334,2158.4,4.444444444444445,26.4,1013.3333333333334,190.0,947.1334341164312,947.1334341164312,Unsuitable
74.66666666666661,5590.0,1123.6,191.66666666666666,1000.0,46.666666666666664,2258.0,111.11111111111111,162.8,426.6666666666667,1783.3333333333333,1135.6226871585036,1135.6226871585036,Unsuitable
83.33333333333333,2072.0,416.5,200.0,600.0,23.333333333333332,710.0,233.33333333333334,76.4,346.6666666666667,933.3333333333334,491.4151948595095,491.4151948595095,Unsuitable
61.333333333333336,601.0,120.8,575.0,180.0,80.0,51.2,20.0,4.0,96.0,286.6666666666667,138.5349679740825,138.5349679740825,Unsuitable
49.33333333333335,332.0,66.7,350.0,73.33333333333333,200.0,31.2,44.44444444444444,8.4,53.333333333333336,96.66666666666667,87.9146808596555,87.9146808596555,Very Poor
39.33333333333332,320.3333333333333,64.4,308.3333333333333,116.66666666666667,76.66666666666666,31.2,95.55555555555556,2.0,85.33333333333333,153.33333333333334,91.65096972341304,91.65096972341304,Very Poor
44.666666666666664,350.6666666666667,70.5,191.66666666666666,123.33333333333333,68.66666666666667,31.2,333.3333333333333,16.0,122.66666666666667,113.33333333333333,120.9537858236272,120.9537858236272,Unsuitable
37.33333333333331,771.6666666666666,155.1,341.6666666666667,213.33333333333334,110.66666666666667,119.2,377.77777777777777,46.0,138.66666666666666,406.6666666666667,218.716120950569,218.716120950569,Unsuitable
36.66666666666666,527.6666666666666,106.1,416.6666666666667,126.66666666666667,154.66666666666666,73.6,102.22222222222223,4.0,96.0,160.0,127.46646810975025,127.46646810975025,Unsuitable
22.000000000000004,818.0,164.4,320.8333333333333,250.0,50.0,156.0,477.77777777777777,37.6,266.6666666666667,200.0,226.83290886545237,226.83290886545237,Unsuitable
46.66666666666668,330.0,66.3,266.6666666666667,106.66666666666667,58.0,34.0,26.666666666666668,11.6,85.33333333333333,126.66666666666667,81.42961389581401,81.42961389581401,Very Poor
60.66666666666668,1394.6666666666667,280.3,491.6666666666667,333.3333333333333,130.66666666666666,255.2,888.8888888888889,81.2,213.33333333333334,480.0,388.7732752892498,388.7732752892498,Unsuitable
48.66666666666669,187.33333333333334,37.7,183.33333333333334,73.33333333333333,56.0,16.8,15.555555555555555,35.2,69.33333333333333,73.33333333333333,57.218048084421675,57.218048084421675,Poor
57.33333333333335,261.6666666666667,52.6,308.3333333333333,103.33333333333333,56.0,14.0,20.0,4.4,96.0,103.33333333333333,71.82647672676815,71.82647672676815,Poor
47.333333333333336,333.3333333333333,67.0,258.3333333333333,220.0,133.33333333333334,36.8,44.44444444444444,111.6,101.33333333333333,376.6666666666667,130.82343743057032,130.82343743057032,Unsuitable
16.000000000000014,766.6666666666666,154.1,350.0,210.0,60.0,176.0,75.55555555555556,3.2,208.0,193.33333333333334,166.2557736775457,166.2557736775457,Unsuitable
